propertyCode,url,address_search,price_search,details_search,description_search,source_page,scraped_at,seed_url,seed_label
110859308,https://www.idealista.com/en/inmueble/110859308/,"Penthouse in Calle de Mallorca, 246, La Dreta de l'Eixample, Barcelona","5,500,000 €",5 bed. 344 m² 5th floor exterior with lift | 5 bed. | 344 m² | 5th floor exterior with lift,"In one of the most coveted corners of the city - Valencia street next to the emblematic Passeig de Gràcia - stands this exclusive penthouse, an architectural jewel for those who seek the extraordinary. With 345m² built and offering imported materials of the highest quality, this residence redefines the concept of urba",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
107664816,https://www.idealista.com/en/inmueble/107664816/,"Penthouse in L'Antiga Esquerra de l'Eixample, Barcelona","2,490,000 €",Parking included 3 bed. 191 m² 7th floor exterior with lift | Parking included | 3 bed. | 191 m² | 7th floor exterior with lift,"Duplex penthouse in Eixample Esquerra. A masterpiece of luxury and perfection Engel & Völkers proudly presents this truly exceptional property, designed for those who seek perfection in every detail. It therefore displays the distinguished Energy Efficiency Certificate A. We have here a unique sanctuary where luxury, d",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
107725234,https://www.idealista.com/en/inmueble/107725234/,"Penthouse in Calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona","1,675,000 €",3 bed. 153 m² 6th floor exterior with lift | 3 bed. | 153 m² | 6th floor exterior with lift,"Located in the prestigious Eixample Derecho neighborhood, this stunning duplex penthouse is next to the iconic Palace Hotel and just a few blocks from the renowned Passeig de Gracia, known for Gaudi's masterpieces and luxury boutiques. Enjoy the convenience of being within walking distance of Plaza Catalunya, Rambla Ca",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
110491063,https://www.idealista.com/en/inmueble/110491063/,"Flat / apartment in Calle del Doctor Carulla, Les Tres Torres, Barcelona","1,550,000 €",Parking included 5 bed. 215 m² 1st floor exterior with lift | Parking included | 5 bed. | 215 m² | 1st floor exterior with lift,"Exclusive and spacious renovated apartment with parking in uptown Barcelona. This exclusive renovated flat is located in the heart of Les Tres Torres, one of the most sought-after areas of Barcelona. Located in the firts floor of an elegant building with few flats and only one flat per floor, this property combines pr",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
110196592,https://www.idealista.com/en/inmueble/110196592/,"Flat / apartment in Calle de la Ribera, Sant Pere - Santa Caterina i la Ribera, Barcelona","1,050,000 €",2 bed. 95 m² 1st floor exterior with lift | 2 bed. | 95 m² | 1st floor exterior with lift,"This 95 m² residential property is located in a fully renovated historic building in one of Barcelona's most sought-after areas. The apartment stands out for its balanced layout and 3-meter-high ceilings, which enhance the feeling of spaciousness in every room. The combination of classic architecture with a high-qualit",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109977286,https://www.idealista.com/en/inmueble/109977286/,"Flat / apartment in Calle del Doctor Roux, Les Tres Torres, Barcelona","2,400,000 €",Parking included 4 bed. 255 m² 1st floor exterior with lift | Parking included | 4 bed. | 255 m² | 1st floor exterior with lift,"Located in the prestigious Tres Torres area of Barcelona, this luxury apartment offers a total built area of 255.4 m², including 17 m² of terraces. The property stands out for its orientation, construction quality, and spaciousness. The interior layout has been designed for functionality and comfort. The large living",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
110169680,https://www.idealista.com/en/inmueble/110169680/,"Flat / apartment in Calle de la Ciutat, El Gòtic, Barcelona","699,000 €",3 bed. 179 m² 4th floor interior with lift | 3 bed. | 179 m² | 4th floor interior with lift,This apartment for sale in Barcelona's Gothic Quarter offers 179 m² of living space and is located on the fourth floor of a historic building that was completely renovated in 2017. The renovation respected the building's original character while incorporating modern amenities to ensure comfort and functionality. The ap,https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
108721317,https://www.idealista.com/en/inmueble/108721317/,"Flat / apartment in El Fort Pienc, Barcelona","550,000 €",2 bed. 80 m² 2nd floor exterior with lift | 2 bed. | 80 m² | 2nd floor exterior with lift,"Refurbished flat in classic building in the centre of Barcelona The apartment has been renovated recently, located in a clasic building of 1914 on Calle Aragó corner with Calle Napols, right next to the city emblematic “Sagragda familia”. The apartment has a constructed area of approximately 80 sqm, with balconies on t",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109736999,https://www.idealista.com/en/inmueble/109736999/,"Flat / apartment in La Dreta de l'Eixample, Barcelona","1,995,000 €",4 bed. 210 m² 3rd floor exterior with lift | 4 bed. | 210 m² | 3rd floor exterior with lift,"Majestic apartment near Rambla Catalunya Exceptional apartment located in a completely refurbished late nineteenth century regal building with a lift and concierge, a few steps away from Rambla Catalunya and Passeig de Gràcia, near Plaça Catalunya. It is a totally renovated 210 sqm flat conserving all of its original f",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109421685,https://www.idealista.com/en/inmueble/109421685/,"Penthouse in La Dreta de l'Eixample, Barcelona","2,750,000 €",2 bed. 211 m² 5th floor exterior with lift | 2 bed. | 211 m² | 5th floor exterior with lift,"Luxurious penthouse, fully furnished and decorated Engel & Völkers presents this luxury penthouse with spectacular terraces and 360º views, located on Carrer de Girona, in the heart of Eixample Dret. This exclusive penthouse combines the charm of a 1900 modernist building with the comfort of a full renovation complete",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109476547,https://www.idealista.com/en/inmueble/109476547/,"Flat / apartment in Sant Gervasi - Galvany, Barcelona","2,000,000 €",Parking included 5 bed. 247 m² 3rd floor exterior with lift | Parking included | 5 bed. | 247 m² | 3rd floor exterior with lift,"Spacious and bright family apartment next to Turó Park. Located on one of the four exclusive streets surrounding Turó Park, this property sits in one of the most prestigious and sought-after residential areas of Barcelona. It is on the third floor of a classic building, ensuring abundant natural light, tranquillity, a",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
110274020,https://www.idealista.com/en/inmueble/110274020/,"Flat / apartment in Sant Gervasi - Galvany, Barcelona","1,950,000 €",1 bed. 156 m² 1st floor exterior with lift | 1 bed. | 156 m² | 1st floor exterior with lift,"Located in one of Barcelona's most prestigious addresses, this exceptional property has been conceived as a private residence for long stays, where every detail has been carefully designed to offer a level of comfort, convenience, quiet and sophistication that is hard to find in the city.",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
108668275,https://www.idealista.com/en/inmueble/108668275/,"Penthouse in Calle de València, La Dreta de l'Eixample, Barcelona","5,500,000 €",5 bed. 387 m² exterior with lift | 5 bed. | 387 m² | exterior with lift,"On the top floor of a 1900 regal building, we present this spectacular penthouse built in 2018, resulting from air rights, which masterfully combines the charm of the classic Eixample with the comfort of contemporary design. With 387 m² built (345 useful), this entirely exterior property is surrounded by windows and b",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109752019,https://www.idealista.com/en/inmueble/109752019/,"Penthouse in Sant Pere - Santa Caterina i la Ribera, Barcelona","850,000 €",2 bed. 122 m² 4th floor exterior with lift | 2 bed. | 122 m² | 4th floor exterior with lift,"BARNES Barcelona is delighted to present this exceptional penthouse apartment located in the heart of El Born, one of the city’s most emblematic and desirable neighborhoods. Blending contemporary refinement with the timeless charm of historic Barcelona, this residence offers a rare opportunity to enjoy sophisticated li",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
108263830,https://www.idealista.com/en/inmueble/108263830/,"Flat / apartment in La Dreta de l'Eixample, Barcelona","2,900,000 €",4 bed. 237 m² 3rd floor exterior with lift | 4 bed. | 237 m² | 3rd floor exterior with lift,"This luxury property located on the prestigious Passeig de Gràcia street in the heart of Barcelona's Eixample represents the ultimate expression of sophistication and comfort for those seeking a secure investment or an exclusive residence in the city. Spanning 237 square meters, this carefully designed apartment combin",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109733839,https://www.idealista.com/en/inmueble/109733839/,"House in Sarrià, Barcelona","1,890,000 €",Parking included 3 bed. 240 m² | Parking included | 3 bed. | 240 m²,"Fantastic terraced house located in the historic center of Sarrià, where tranquility combines with the convenience of all services just steps away. It is divided into 3 floors connected by stairs and has a total of 240m² built. Thanks to its excellent orientation, it has natural light throughout the day. The house incl",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
99232840,https://www.idealista.com/en/inmueble/99232840/,"Penthouse in El Poblenou, Barcelona","1,900,000 €",Parking included 2 bed. 184 m² exterior with lift | Parking included | 2 bed. | 184 m² | exterior with lift,"Located in a modern building next to the sea, we present this exclusive penthouse with a terrace, offering the best panoramic views of the sea and the entire city of Barcelona. Situated in Poblenou, the trendiest and fastest-growing neighborhood in Barcelona, you will enjoy a unique lifestyle, just steps from the beach",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
109935053,https://www.idealista.com/en/inmueble/109935053/,"Flat / apartment in Calle de Balmes, 157, L'Antiga Esquerra de l'Eixample, Barcelona","1,400,000 €",2 bed. 198 m² 1st floor interior without lift | 2 bed. | 198 m² | 1st floor interior without lift,"Discover this charming apartment recently renovated in the heart of Eixample, Barcelona. With a built area of 198 m², this residential property stands out for its contemporary design and excellent state of preservation, dating from 1910. The apartment has two spacious bedrooms and two full bathrooms, an open plan kitch",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-2.htm,2026-04-17T15:35:22+00:00,,
110542415,https://www.idealista.com/en/inmueble/110542415/,"Flat / apartment in Gran Via de les Corts Catalanes, 688, La Dreta de l'Eixample, Barcelona","1,795,000 €",3 bed. 199 m² 4th floor exterior with lift | 3 bed. | 199 m² | 4th floor exterior with lift,"Sotheby's International Realty Barcelona presents this magnificent home of 183 sqm, located in one of the most emblematic areas of the pedestrian Eixample Dreta, surrounded by regal estates of great architectural value that retain the most appreciated original elements: hydraulic floors, high ceilings with moldings and",https://www.idealista.com/en/venta-viviendas/barcelona-barcelona/pagina-3.htm,2026-04-17T15:35:32+00:00,,
