query,lat,lon,display_name,importance,osm_type,osm_id,geocode_status,geocoded_at
"Paseo de Garcia Fària, 81, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:33.904078+00:00
"Paseo de Gràcia, 86, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:36.618108+00:00
"Paseo de Gràcia, 99, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:38.824742+00:00
"Paseo de Joan de Borbó, 12, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:40.616354+00:00
"Paseo de Manuel Girona, 42, Pedralbes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:42.567447+00:00
"Paseo de Picasso, 2 -8, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:45.227659+00:00
"Paseo de Sant Gervasi, 12, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:47.080648+00:00
"Paseo de Sant Gervasi, 6, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:48.973322+00:00
"Paseo de Sant Joan Bosco, 47, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:50.795198+00:00
"Paseo de Sant Joan, 125, La Dreta de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:53.575512+00:00
"Paseo de Valldaura, 113, La Guineueta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:56.031549+00:00
"Paseo de Valldaura, 184, La Guineueta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:57.944817+00:00
"Paseo de Valldaura, 66, Horta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:59.766361+00:00
"Paseo de Verdum, 3333, Porta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:01.750931+00:00
"Paseo de l'Havana, 11, El Bon Pastor, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:03.862889+00:00
"Paseo de la Mare de Déu del Coll, 74, El Coll, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:06.073935+00:00
"Paseo de la Mare de Déu del Coll, 92, El Coll, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:08.747457+00:00
"Paseo de la Mare de Déu del Coll, 92, Vallcarca i els Penitents, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:10.654417+00:00
"Paseo de la Reina Elisenda de Montcada, 11, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:12.348001+00:00
"Paseo de la Zona Franca, 126, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:14.648471+00:00
"Paseo de la Zona Franca, 181, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:17.348475+00:00
"Paseo de la Zona Franca, 85, La Marina del Prat Vermell, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:19.245332+00:00
"Paseo de la mare de déu del coll, 258, El Carmel, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:21.464169+00:00
"Paseo del Born, 10, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:23.396947+00:00
"Paseo del Born, 30, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:25.579772+00:00
"Paseo del Taulat, 250, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:27.994606+00:00
"Paseo del Taulat, 256, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:29.835811+00:00
"Paseo del Taulat, 279, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:31.997318+00:00
"Paseo garcia i faria, 75, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:34.150229+00:00
"Paseo zona franca, 138, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:36.316927+00:00
"Passatge Madoz, 2 -4, El Gòtic, Barcelona, Spain",41.3804957,2.1747602,"Passatge de Madoz, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",0.0534176905470359,way,37768377,found,2026-04-21T09:57:38.194390+00:00
"Passatge Sant Ramon Nonat, 11, La Maternitat i Sant Ramon, Barcelona, Spain",41.37631,2.1179518,"11, Passatge de Sant Ramon Nonat, Sant Ramon, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalunya, 08028, España",8.435721370255616e-05,node,6093510415,found,2026-04-21T09:57:40.082520+00:00
"Passatge d'En Xinxó, 2, El Carmel, Barcelona, Spain",41.4264494,2.1546041,"2-4, Passatge d'en Xinxó, el Carmel, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08032, España",8.435721370255616e-05,node,8659277189,found,2026-04-21T09:57:41.729866+00:00
"Passatge de Coll, 6, Provençals del Poblenou, Barcelona, Spain",41.4107794,2.2072613,"8-6, Passatge de Coll, Provençals del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08019, España",8.435721370255616e-05,node,12079190161,found,2026-04-21T09:57:43.546647+00:00
"Passatge de Colomer, 6, El Poblenou, Barcelona, Spain",41.403308,2.2040493,"12-6, Passatge de Colomer, el Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08005, España",8.435721370255616e-05,node,11979079433,found,2026-04-21T09:57:45.773585+00:00
"Passatge de Marimon, 7, Sant Gervasi - Galvany, Barcelona, Spain",41.3943292,2.1482375,"7, Passatge de Marimon, Galvany, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08006, España",8.435721370255616e-05,node,12081550595,found,2026-04-21T09:57:47.349532+00:00
"Passatge de Martras, 11, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:57:49.050669+00:00
"Passatge de Mas de Roda, 21, El Poblenou, Barcelona, Spain",41.3969999,2.2002138,"19-21, Passatge de Mas de Roda, el Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08005, España",8.435721370255616e-05,node,11976374143,found,2026-04-21T09:57:50.837414+00:00
"Passatge de Mas de Roda, 26, El Poblenou, Barcelona, Spain",41.3970009,2.2003551,"26, Passatge de Mas de Roda, el Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08005, España",8.435721370255616e-05,node,6119950473,found,2026-04-21T09:57:52.561864+00:00
"Passatge de Paca Soler, 3, Sants - Badal, Barcelona, Spain",41.3752982,2.122748,"Passatge de Paca Soler, Collblanc, Sants-Badal, Sants-Montjuïc, Districte II, Barcelona, Barcelonès, Barcelona, Catalunya, 08903, España",0.0534176905470359,way,139450768,found,2026-04-21T09:57:54.808126+00:00
"Passatge de Sant Benet, 4, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3903143,2.1791558,"4, Passatge de Sant Benet, Sant Pere, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,7694949344,found,2026-04-21T09:57:56.508622+00:00
"Passatge de Toledo, 13, La Bordeta, Barcelona, Spain",41.3704166,2.1361672,"13-15, Passatge de Toledo, la Bordeta, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",8.435721370255616e-05,node,11365148069,found,2026-04-21T09:57:58.252400+00:00
"Passatge de l'Arc de Sant Martí, 81, La Font d'En Fargues, Barcelona, Spain",41.4246168,2.1713132,"Passatge de l'Arc de Sant Martí, la Font d'en Fargues, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08041, España",0.04008435721370259,way,773812068,found,2026-04-21T09:57:59.980840+00:00
"Passatge de la Vinyassa, 1, El Parc i la Llacuna del Poblenou, Barcelona, Spain",41.3954938,2.194069,"1-11, Passatge de la Vinyassa, el Parc i la Llacuna del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08005, España",8.435721370255616e-05,node,11956668532,found,2026-04-21T09:58:01.619521+00:00
"Pedrell, 55, La Font d'En Fargues, Barcelona, Spain",41.4244615,2.1662812,"55, Carrer de Pedrell, la Font d'en Fargues, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08032, España",8.435721370255616e-05,node,12026923082,found,2026-04-21T09:58:03.294443+00:00
"Pi i Margall, 36, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",41.4070663,2.1635988,"36, Carrer de Pi i Margall, Gràcia Nova, el Camp d'en Grassot i Gràcia Nova, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,11630704325,found,2026-04-21T09:58:04.996351+00:00
"Pj Gaiola, 22, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:06.902178+00:00
"Pj Virreina, 1, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:09.900124+00:00
"Pla de Palau, 3, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3830299,2.1826572,"3, Pla de Palau, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,7713103540,found,2026-04-21T09:58:11.614477+00:00
"Pla de la Boqueria, 9, El Gòtic, Barcelona, Spain",41.3813032,2.1734521,"Pla de la Boqueria, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",0.0534176905470359,way,126334641,found,2026-04-21T09:58:13.261212+00:00
"Plaza Infancia, 4, Sant Martí de Provençals, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:14.994027+00:00
"Plaza Llevant, 1, El Besòs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:17.172077+00:00
"Plaza Mañé i Flaquer, 7, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:19.189622+00:00
"Plaza Reial, 11, El Gòtic, Barcelona, Spain",41.3800909,2.1750157,"Plaça Reial, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, España",0.41761525391502413,relation,7842902,found,2026-04-21T09:58:21.019522+00:00
"Plaza Revolució de Setembre 1868, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:22.859727+00:00
"Plaza d'Eivissa, 5, Horta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:24.835192+00:00
"Plaza d'Osca, 6, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:26.876119+00:00
"Plaza de Catalunya, 3, La Dreta de l'Eixample, Barcelona, Spain",41.3868744,2.1700762,"Plaça de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, España",0.4678393325290842,relation,1732345,found,2026-04-21T09:58:28.834160+00:00
"Plaza de Lesseps, 1, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:30.666921+00:00
"Plaza de Lesseps, 31, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:32.528992+00:00
"Plaza de Molina, 2, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:34.704214+00:00
"Plaza de Mossèn Clapés, 20, Sant Andreu, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:36.506926+00:00
"Plaza de Sant Pere, 14, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.390543,2.1823575,"Tribunal Superior de Justícia de Catalunya, 14-16, Passeig de Lluís Companys, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",0.3975758564613986,node,4711703170,found,2026-04-21T09:58:40.075137+00:00
"Plaza de la República, 4, Porta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:42.598221+00:00
"Plaza de la Sagrada Família, 26, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:44.869685+00:00
"Plaza de les Dones del 36, Nn, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:46.657940+00:00
"Plaza de les Dones del 36, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:48.849190+00:00
"Plaza de les Olles, 7, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:50.630790+00:00
"Plaza del Guinardó, 8, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:53.325353+00:00
"Plaza gala Placidia, 1, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:55.004422+00:00
"Provença, 504, La Sagrada Família, Barcelona, Spain",41.4066199,2.1775151,"504, Carrer de Provença, la Sagrada Família, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08013, España",8.435721370255616e-05,node,12046807387,found,2026-04-21T09:58:57.708336+00:00
"Ps Colom, 3, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:58:59.373788+00:00
"Ps Fabra I Puig, 195, Vilapicina i la Torre Llobeta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:01.385946+00:00
"Pz Revolucio Setembre 1868, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:03.221424+00:00
"Rambla CL Nou De La, 27, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:05.571297+00:00
"Rambla CL Nou De La, 83, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:08.024785+00:00
"Rambla De Balmes, 19, Barcelona, Spain",41.5354698,2.2177227,"Rambla de Balmes, la Riera Seca, Mollet del Vallès, Vallès Oriental, Barcelona, Catalunya, 08100, España",0.05339471351186385,way,1240995773,found,2026-04-21T09:59:10.728397+00:00
"Rambla De La Muntanya, 69, El Guinardó, Barcelona, Spain",41.4204289,2.1758616,"69, Rambla de la Muntanya, el Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08041, España",8.435721370255616e-05,node,7237254109,found,2026-04-21T09:59:12.281636+00:00
"Rambla De Prim, 6, Barcelona, Spain",41.4120118,2.2194751,"6, Rambla de Prim, el Maresme, el Besòs i el Maresme, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08019, España",2.8699931334355954e-05,node,6753408244,found,2026-04-21T09:59:14.635942+00:00
"Rambla La Rambla, 96, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:16.655763+00:00
"Rambla La, 38, El Gòtic, Barcelona, Spain",41.3789919,2.1755738,"38, La Rambla, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",8.435721370255616e-05,node,7642452426,found,2026-04-21T09:59:18.690444+00:00
"Rambla Prim, 6, El Besòs, Barcelona, Spain",41.4188096,2.209939,"Rambla Prim, el Besòs, el Besòs i el Maresme, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08019, España",0.04008435721370259,way,1120533209,found,2026-04-21T09:59:20.472170+00:00
"Rambla de Catalunya, 100, La Dreta de l'Eixample, Barcelona, Spain",41.3935425,2.1603166,"La Bodegueta, 100, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08008, España",8.435721370255616e-05,node,4212005694,found,2026-04-21T09:59:22.183485+00:00
"Rambla de Catalunya, 107, La Dreta de l'Eixample, Barcelona, Spain",41.3937246,2.1595472,"107, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08008, España",8.435721370255616e-05,node,12020131841,found,2026-04-21T09:59:23.774348+00:00
"Rambla de Catalunya, 127, La Dreta de l'Eixample, Barcelona, Spain",41.3949146,2.1579163,"127, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08008, España",8.435721370255616e-05,node,12020030597,found,2026-04-21T09:59:25.444904+00:00
"Rambla de Catalunya, 29, La Dreta de l'Eixample, Barcelona, Spain",41.389157,2.1657244,"29, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,12021210228,found,2026-04-21T09:59:27.300179+00:00
"Rambla de Catalunya, 5, La Dreta de l'Eixample, Barcelona, Spain",41.3876496,2.1678643,"5, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,12018660262,found,2026-04-21T09:59:29.009589+00:00
"Rambla de Catalunya, 8, La Dreta de l'Eixample, Barcelona, Spain",41.3879323,2.1679996,"8, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,6251859257,found,2026-04-21T09:59:31.393026+00:00
"Rambla de Guipúzcoa, 2, El Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:34.264757+00:00
"Rambla de Prim, 230, La Verneda i la Pau, Barcelona, Spain",41.4238689,2.203202,"230-228, Rambla de Prim, la Pau, la Verneda i la Pau, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08020, España",8.435721370255616e-05,node,6108942246,found,2026-04-21T09:59:36.149918+00:00
"Rambla de Prim, 35, El Besòs, Barcelona, Spain",41.4173804,2.2115939,"Rambla de Prim, el Besòs, el Besòs i el Maresme, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08019, España",0.2328416436185146,way,525461175,found,2026-04-21T09:59:37.896875+00:00
"Rambla de Prim, 6, El Besòs, Barcelona, Spain",41.4173804,2.2115939,"Rambla de Prim, el Besòs, el Besòs i el Maresme, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08019, España",0.2328416436185146,way,525461175,found,2026-04-21T09:59:39.635586+00:00
"Rambla de Sant Josep, 82, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:41.613552+00:00
"Rambla de Volart, 39, El Guinardó, Barcelona, Spain",41.4164074,2.1776021,"39, Rambla de Volart, el Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08041, España",8.435721370255616e-05,node,6207908798,found,2026-04-21T09:59:43.236238+00:00
"Rambla del Carmel, 64, El Carmel, Barcelona, Spain",41.423938,2.1578835,"64, Rambla del Carmel, el Carmel, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08032, España",8.435721370255616e-05,node,11927557330,found,2026-04-21T09:59:44.920233+00:00
"Rambla del Raval, 41, El Raval, Barcelona, Spain",41.3782605,2.1703082,"41, Rambla del Raval, el Raval, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",8.435721370255616e-05,node,7279915781,found,2026-04-21T09:59:46.657997+00:00
"Rambla del Raval, 48, El Raval, Barcelona, Spain",41.3789313,2.1693708,"Rambla del Raval, el Raval, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",0.23648094285300414,way,10851770,found,2026-04-21T09:59:48.492885+00:00
"Rambla del Raval, 49, El Raval, Barcelona, Spain",41.3781115,2.1705171,"49, Rambla del Raval, el Raval, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",8.435721370255616e-05,node,11983640271,found,2026-04-21T09:59:50.223062+00:00
"Rb Prat, 14, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:53.495054+00:00
"Riera Blanca, 57, Sants - Badal, Barcelona, Spain",41.3740574,2.1241186,"45, 57, Carrer de la Riera Blanca, la Torrassa, Sants-Badal, Sants-Montjuïc, Districte II, Barcelona, Barcelonès, Barcelona, Catalunya, 08903, España",6.354848554203125e-05,way,666196502,found,2026-04-21T09:59:55.270497+00:00
"Riera De La Creu 54, 56, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:59:57.800724+00:00
"Riera De Tena, 42, Sants, Barcelona, Spain",41.3719134,2.1336228,"42, Carrer de la Riera de Tena, Sants, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",8.435721370255616e-05,node,12003530112,found,2026-04-21T10:00:00.063957+00:00
"Riera de Can Toda, 3, La Salut, Barcelona, Spain",41.4125396,2.1590096,"3, Riera de Can Toda, la Salut, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,11423151550,found,2026-04-21T10:00:02.102852+00:00
"Ronda Sant Antoni, 21, Sant Antoni, Barcelona, Spain",41.3809411,2.1630923,"21, Ronda de Sant Antoni, Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",8.435721370255616e-05,way,249404388,found,2026-04-21T10:00:03.922895+00:00
"Ronda de la Universitat, 3, La Dreta de l'Eixample, Barcelona, Spain",41.386233,2.1650433,"3, Ronda de la Universitat, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,12018660263,found,2026-04-21T10:00:05.671964+00:00
"Ronda del General Mitre, 105, Sant Gervasi - La Bonanova, Barcelona, Spain",41.4008206,2.1354999,"105, Ronda del General Mitre, Sant Gervasi, Sant Gervasi - la Bonanova, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",8.435721370255616e-05,node,12085146148,found,2026-04-21T10:00:07.389331+00:00
"Ronda del General Mitre, 108, Sant Gervasi - Galvany, Barcelona, Spain",41.4010681,2.1363099,"108, Ronda del General Mitre, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",8.435721370255616e-05,node,12084051783,found,2026-04-21T10:00:09.176952+00:00
"Ronda del General Mitre, 110, Sant Gervasi - Galvany, Barcelona, Spain",41.4011634,2.1364264,"110, Ronda del General Mitre, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08022, España",8.435721370255616e-05,node,12084051826,found,2026-04-21T10:00:10.973177+00:00
"Ronda del Guinardó, 182, El Guinardó, Barcelona, Spain",41.4206265,2.177089,"184-182, Ronda del Guinardó, el Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08041, España",8.435721370255616e-05,node,11940298236,found,2026-04-21T10:00:12.871753+00:00
"Ronda del Guinardó, 23, El Baix Guinardó, Barcelona, Spain",41.4123516,2.1632463,"23, Ronda del Guinardó, el Baix Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,11467343151,found,2026-04-21T10:00:15.257377+00:00
"Ronda del Guinardó, 30, El Baix Guinardó, Barcelona, Spain",41.4116638,2.16415,"30-28, Ronda del Guinardó, el Baix Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,11467353525,found,2026-04-21T10:00:17.501785+00:00
"Ronda del Guinardó, 75, El Baix Guinardó, Barcelona, Spain",41.4136567,2.1699209,"75, Ronda del Guinardó, el Baix Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,6070315020,found,2026-04-21T10:00:19.301809+00:00
"Rosalía de castro, 19, El Baix Guinardó, Barcelona, Spain",41.4106967,2.1708639,"El Cau de les Herbes, 19, Carrer de Rosalía de Castro, el Baix Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08025, España",8.435721370255616e-05,node,8795830142,found,2026-04-21T10:00:21.162895+00:00
"Ruben Dario, 86, Sant Andreu, Barcelona, Spain",41.4346204,2.1852717,"86, Carrer de Rubén Darío, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",8.435721370255616e-05,node,6355999048,found,2026-04-21T10:00:23.250706+00:00
"Rubio I Ors, 51, El Guinardó, Barcelona, Spain",41.4194325,2.1770359,"51, Carrer de Rubió i Ors, el Guinardó, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08041, España",8.435721370255616e-05,relation,9217742,found,2026-04-21T10:00:25.101155+00:00
"Sancho de Ávila, 41, El Parc i la Llacuna del Poblenou, Barcelona, Spain",41.3986217,2.1896909,"41-45, Carrer de Sancho de Ávila, el Parc i la Llacuna del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08018, España",8.435721370255616e-05,node,11957733163,found,2026-04-21T10:00:27.280234+00:00
"Sant Sever, 2, El Gòtic, Barcelona, Spain",,,,,,,"error: ConnectTimeout: HTTPSConnectionPool(host='nominatim.openstreetmap.org', port=443): Max retries exceeded with url: /search?q=Sant+Sever%2C+2%2C+El+G%C3%B2tic%2C+Barcelona%2C+Spain&format=jsonv2&limit=1&addressdetails=1&countrycodes=es (Caused by ConnectTimeoutError(<HTTPSConnection(host='nominatim.openstreetmap.org', port=443) at 0x2075c53d8d0>, 'Connection to nominatim.openstreetmap.org timed out. (connect timeout=30)'))",2026-04-21T10:00:49.421429+00:00
"Travesía de Dalt, 30, Vila de Gràcia, Barcelona, Spain",,,,,,,"error: ConnectionError: HTTPSConnectionPool(host='nominatim.openstreetmap.org', port=443): Max retries exceeded with url: /search?q=Traves%C3%ADa+de+Dalt%2C+30%2C+Vila+de+Gr%C3%A0cia%2C+Barcelona%2C+Spain&format=jsonv2&limit=1&addressdetails=1&countrycodes=es (Caused by NewConnectionError(""HTTPSConnection(host='nominatim.openstreetmap.org', port=443): Failed to establish a new connection: [WinError 10053] An established connection was aborted by the software in your host machine""))",2026-04-21T10:00:56.621861+00:00
"Travesía de Gràcia, 181, Vila de Gràcia, Barcelona, Spain",,,,,,,"error: ConnectionError: HTTPSConnectionPool(host='nominatim.openstreetmap.org', port=443): Max retries exceeded with url: /search?q=Traves%C3%ADa+de+Gr%C3%A0cia%2C+181%2C+Vila+de+Gr%C3%A0cia%2C+Barcelona%2C+Spain&format=jsonv2&limit=1&addressdetails=1&countrycodes=es (Caused by NameResolutionError(""HTTPSConnection(host='nominatim.openstreetmap.org', port=443): Failed to resolve 'nominatim.openstreetmap.org' ([Errno 11001] getaddrinfo failed)""))",2026-04-21T10:00:57.726617+00:00
"Travesía de Gràcia, 276, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,"error: ConnectionError: HTTPSConnectionPool(host='nominatim.openstreetmap.org', port=443): Max retries exceeded with url: /search?q=Traves%C3%ADa+de+Gr%C3%A0cia%2C+276%2C+El+Camp+d%27En+Grassot+i+Gr%C3%A0cia+Nova%2C+Barcelona%2C+Spain&format=jsonv2&limit=1&addressdetails=1&countrycodes=es (Caused by NameResolutionError(""HTTPSConnection(host='nominatim.openstreetmap.org', port=443): Failed to resolve 'nominatim.openstreetmap.org' ([Errno 11001] getaddrinfo failed)""))",2026-04-21T10:00:58.832301+00:00
"Travesía de Gràcia, 337, El Camp d'En Grassot i Gràcia Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:01.137754+00:00
"Travesía de Gràcia, 360, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:03.503774+00:00
"Travesía de Gràcia, 371, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:06.005819+00:00
